561481,Prenatal Vitamin With Calcium No.72-Iron 27 Mg-Folic Acid 1 Mg Tablet,Pnv With Calcium No.72-Iron-Fa 27 Mg Iron- 1 Mg Oral Tab,Pnv With Calcium No.72-Iron-Fa 27 Mg Iron- 1 Mg Po Tab,

56151-307-50,Blood Sugar Diagnostic Strips,Blood Sugar Diagnostic Misc Strip,Blood Sugar Diagnostic Misc Strp,

561631,Dulera 200-5 McG/Actuation Inhl Hfaa,Dulera 200 McG-5 McG/Actuation Hfa Aerosol Inhaler,

562508,Amoxicillin 875 Mg-Potassium Clavulanate 125 Mg Tablet,Amoxicillin-Pot Clavulanate 875-125 Mg Po Tabs,Amoxicillin-Pot Clavulanate 875-125 Mg Oral Tab,Amoxicillin-Pot Clavulanate 875 Mg-125 Mg Tab (Amoxicillin Tr/Potassium Clavulanate),Amoxicillin-Pot Clavulanate 875-125 Mg Or Tabs,Amoxicillin-Pot Clavulanate 875-125 Mg Oral Tabs,Amoxicillin-Pot Clavulanate 875-125 Mg Po Tab,AMOX-CLAV 875-,Amoxicillin 875 Mg-Clavulanate 125mg Tablet,

562806,Pimecrolimus 1 % Ex Crea,Pimecrolimus 1 % Topical Cream,

563683,Lamotrigine 300 Mg Oral Tr24,Lamotrigine Er 300 Mg Tablet,Extended Release 24 Hr,

564132,Tradjenta 5 Mg Oral Tab,Tradjenta 5 Mg Oral Tablet,

56498,Rizatriptan Benzoate 10 Mg Po Tabs,Rizatriptan Benzoate 10 Mg Or Tabs,Rizatriptan Benzoate 10 Mg Oral Tabs,

56846,Citalopram Hydrobromide 40 Mg Po Tabs,Citalopram Hydrobromide 40 Mg Or Tabs,Citalopram 40mg Tab (Celexa Equiv),

56851030000320,Finasteride 5 Mg Or Tabs,Proscar 5 Mg Or Tabs,Finasteride 5 Mg Po Tabs,

56852060000140,Silodosin 8 Mg Po Caps,Rapaflo 8 Mg Po Caps,

56852070100110,Tamsulosin Hcl 0.4 Mg Po Caps,Flomax 0.4 Mg Po Caps,Tamsulosin Hcl 0.4 Mg Or Caps,

568859,Prenatal Vit #96-Ferrous Fumarate-Folic Acid 27 Mg Iron-800 McG Tablet,Prenatal Vit#96-Ferrous Fum-Fa 27 Mg Iron- 800 McG Oral Tab,

569346,Onetouch Verio Misc Strips,Onetouch Verio Misc Strp,Onetouch Verio Strips,

570398,Lidocaine 5 % Topical Ointment,Lidocaine 5 % Ointment,

57100010000305,Alprazolam 0.25 Mg Po Tabs,Xanax 0.25 Mg Po Tabs,Alprazolam 0.25mg Tab (Xanax Equiv),

57100040000310,Diazepam 5 Mg Po Tabs,Valium 5 Mg Po Tabs,

57100060000305,Lorazepam 0.5 Mg Or Tabs,Lorazepam 0.5 Mg Po Tabs,Ativan 0.5 Mg Po Tabs,Lorazepam 0.5mg Tab (Ativan Equiv),Lorazepam 0.5 Mg Oral Tabs,

57100060000310,Lorazepam 1 Mg Po Tabs,Ativan 1 Mg Po Tabs,Lorazepam 1 Mg Oral Tabs,Lorazepam 1 Mg Or Tabs,Ativan 1 Mg Oral Tabs,

57200005100320,Buspirone Hcl 10 Mg Or Tabs,Buspirone Hcl 10 Mg Po Tabs,

57200005100330,Buspirone Hcl 15 Mg Po Tabs,Buspirone Hcl 15 Mg Oral Tabs,

57200040100310,Hydroxyzine Hcl 25 Mg Po Tabs,Hydroxyzine Hcl 25 Mg Or Tabs,

57200040200105,Hydroxyzine Pamoate 25 Mg Oral Caps,Vistaril 25 Mg Oral Caps,Hydroxyzine Pamoate 25 Mg Or Caps,Hydroxyzine Pamoate 25 Mg Po Caps,Vistaril 25 Mg Po Caps,Vistaril 25 Mg Or Caps,

574877,Elviteg 150 Mg-Cobi 150 Mg-Emtricit 200 Mg-Tenofov Diso 300 Mg Tablet,Elvitegrav-Cobicist-Emtricit-Tenof 150 Mg-150 Mg-200 Mg-300 Mg Tablet (Elvitegr/Cobicist/Emtric/Tenof),

574883,Stribild 150 Mg-150 Mg-200 Mg-300 Mg Tablet,Stribild 150-150-200-300 Mg Oral Tab,Stribild 150 Mg-150 Mg-200 Mg-300 Mg Tablet (Elvitegr/Cobicist/Emtric/Tenof),

575312,Lancets 33 Gauge,Lancets 33 Gauge Misc Misc,

575313,Lancets 30 Gauge,Lancets 30 Gauge Misc Misc,

575392,Onetouch Delica Lancets 30 Gauge Misc Misc,Onetouch Delica Lancets 30 Gauge,

575618,Epipen 2-Pak 0.3 Mg/0.3 Ml (1:1,000) Injection,Auto-Injector,Epipen 2-Pak 0.3 Mg/0.3 Ml Inj Autoinjector,

576270,Pnv With Ca,No.72-Iron,Carbonyl-Fa 29 Mg Iron-1 Mg Tablet,Pnv With Ca,No.72-Iron,Carb-Fa 29 Mg Iron- 1 Mg Oral Tab,

576555,Bd Insulin Syringe Ultra-Fine 1/2 Ml 31 X 5/16",Bd Insulin Syringe Ultra-Fine 1/2 Ml 31 X 5/16" Misc Syringe,

57667,Prenatal Vitamins (Dis) Po Tabs,Prenatal Vitamins Po Tabs,

577033,Sildenafil 20 Mg Oral Tab,Sildenafil 20 Mg Tablet,Sildenafil 20 Mg Tab,

577208,Fish Oil 1000 Mg Or Caps,Fish Oil 1000 Mg Po Caps,Omega-3 Fish Oil 1000 Mg Po Caps,Omega-3-Acid Ethyl Esters 1 G Po Caps,

577348,Ramelteon 8 Mg Oral Tab,Ramelteon 8 Mg Po Tabs,

577820,Diclegis 10-10 Mg Oral Tbec,Diclegis 10-10 Mg Oral Tbec Dr Tab,Diclegis 10 Mg-10 Mg Tablet,Delayed Release,

577957,Dextroamphetamine-Amphetamine 15 Mg Tablet,DEXTROAMP-AMPHETAMIN,Amphetamine-Dextroamphetamine 15 Mg Po Tabs,

577960,Adderall 15 Mg Tablet,Adderall 15 Mg Po Tabs,

577961,Dextroamphetamine-Amphetamine 20 Mg Tablet,Amphetamine-Dextroamphetamine 20 Mg Po Tabs,Amphetamine-Dextroamphetamine 20 Mg Or Tabs,Amphetamine Salt Combo 20 Mg Tablet,DEXTROAMP-AMPHETAMIN,Amphetamine Salt Combo 20 Mg Oral Tab,Dextroamphetamine-Amphetamine 20 Mg Oral Tab,

577962,Adderall 20 Mg Tablet,Adderall 20 Mg Po Tabs,Adderall 20 Mg Oral Tab,

57844-110-01,Adderall 10 Mg Oral Tab,Adderall 10 Mg Tablet,

57844-115-01,Adderall 15 Mg Tablet,Adderall 15 Mg Po Tabs,

57866-3935-1,Dextroamphetamine-Amphetamine 10 Mg Oral Tab,Dextroamphetamine-Amphetamine 10 Mg Tablet,

578861,Victoza 3-Pak 0.6 Mg/0.1 Ml (18 Mg/3 Ml) Subcutaneous Pen Injector,Victoza 3-Pak 0.6 Mg/0.1 Ml (18 Mg/3 Ml) Subq Pnij,

57896-764-96,Tums Oral,Calcium Carbonate 300 Mg (750 Mg) Chewable Tablet,Calcium Carbonate Oral,

579341,Spiriva Respimat 2.5 McG/Actuation Inhl Mist,Spiriva Respimat 2.5 McG/Actuation Solution For Inhalation,

580261,Spiriva Handihaler 18 McG Inhal Caps,Spiriva Handihaler 18 McG Inhalation Caps,

580657,Guaifenesin 600 Mg Oral 12hr Er Tab,Guaifenesin 600 Mg Po Ta12,

58120080100305,Trazodone Hcl 50 Mg Po Tabs,Trazodone Hcl 50 Mg Or Tabs,Trazodone Hcl 50 Mg Oral Tablet,

58160020100320,Citalopram Hydrobromide 20 Mg Po Tabs,Citalopram 20mg Tab (Celexa Equiv),

58160020100340,Citalopram Hydrobromide 40 Mg Po Tabs,Citalopram Hydrobromide 40 Mg Or Tabs,Citalopram 40mg Tab (Celexa Equiv),

58160034100310,Escitalopram Oxalate 5 Mg Po Tabs,Lexapro 5 Mg Po Tabs,

58160034100320,Escitalopram Oxalate 10 Mg Po Tabs,Escitalopram 10mg Tab (Lexapro Equiv),Escitalopram Oxalate 10 Mg Or Tabs,

58160034100330,Escitalopram Oxalate 20 Mg Oral Tabs,Lexapro 20 Mg Oral Tabs,Escitalopram Oxalate 20 Mg Po Tabs,Lexapro 20 Mg Po Tabs,

58160040000110,Fluoxetine Hcl 10 Mg Po Caps,Prozac 10 Mg Po Caps,

58160040000120,Fluoxetine Hcl 20 Mg Po Caps,Fluoxetine Hcl 20 Mg Or Caps,

58160040000140,Fluoxetine Hcl 40 Mg Po Caps,Prozac 40 Mg Po Caps,

58160040000320,Fluoxetine Hcl 20 Mg Po Tabs,Fluoxetine Hcl 20 Mg Or Tabs,

58160060000330,Paroxetine Hcl 30 Mg Po Tabs,Paxil 30 Mg Po Tabs,

58160070100305,Sertraline Hcl 25 Mg Po Tabs,Sertraline Hcl 25 Mg Or Tabs,

58160070100310,Sertraline Hcl 50 Mg Po Tabs,Sertraline Hcl 50 Mg Or Tabs,Zoloft 50 Mg Po Tabs,Sertraline Hcl 50 Mg Oral Tabs,

58160070100320,Sertraline Hcl 100 Mg Po Tabs,Zoloft 100 Mg Po Tabs,Sertraline Hcl 100 Mg Or Tabs,Sertraline Hcl 100 Mg Oral Tabs,Zoloft 100 Mg Or Tabs,

58180025106720,Duloxetine Hcl 20 Mg Po Cpep,Cymbalta 20 Mg Po Cpep,Cymbalta 20 Mg Or Cpep,

58180025106730,Duloxetine Hcl 30 Mg Po Cpep,Duloxetine Hcl 30 Mg Or Cpep,

58180025106750,Duloxetine Hcl 60 Mg Po Cpep,Cymbalta 60 Mg Po Cpep,Cymbalta 60 Mg Or Cpep,Duloxetine Hcl 60 Mg Po Cap Dr,Cymbalta 60 Mg Po Cap Dr,

58180090107030,Venlafaxine Hcl Er 75 Mg Po Cp24,Effexor Xr 75 Mg Po Cp24,Venlafaxine Hcl Er 75 Mg Or Cp24,

58180090107050,Venlafaxine Hcl Er 150 Mg Po Cp24,Venlafaxine Hcl Er 150 Mg Po Cap-Sr-24hr,Venlafaxine Hcl 150 Mg Po Cp24 *Sh*,Venlafaxine Hcl 150 Mg Or Cp24,Venlafaxine Hcl Er 150 Mg Oral Capsule 24 H,

58200010100305,Amitriptyline Hcl 10 Mg Po Tabs,Amitriptyline Hcl 10 Mg Or Tabs,

58200060100110,Nortriptyline Hcl 25 Mg Oral Caps,Pamelor 25 Mg Oral Caps,

582316,Suvorexant 20 Mg Oral Tablet,Suvorexant 20 Mg Tablet,

582420,Triumeq 600-50-300 Mg Po Tabs,Triumeq 600 Mg-50 Mg-300 Mg Tablet,

58300040100310,Bupropion Hcl 100 Mg Po Tabs,Wellbutrin 100 Mg Po Tabs,

58300040107430,Bupropion Hcl Er (Sr) 150 Mg Po Tb12,Wellbutrin Sr 150 Mg Po Tb12,Bupropion Sr 150 Mg Tablet,

58300040107520,Wellbutrin Xl 150 Mg Po Tb24,Bupropion Hcl Er (Xl) 150 Mg Po Tb24,Bupropion Hcl Er (Xl) 150 Mg Or Tb24,Bupropion Hcl Er (Xl) 150 Mg Po Tab-Sr-24hr,Bupropion Hcl 150 Mg (24 Hr Dosage Form) Or Tb24,

58300040107530,Bupropion Hcl Er (Xl) 300 Mg Po Tb24,Bupropion Hcl 300 Mg (24 Hr Dosage Form) Or Tb24,Bupropion Hcl Er (Xl) 300 Mg Or Tb24,Wellbutrin Xl 300 Mg Po Tb24,

58406-435-01,Enbrel 50 Mg/Ml (0.98 Ml) Subq Syringe,Enbrel 50 Mg/Ml (0.98 Ml) Subcutaneous Syringe,

58406-445-01,Enbrel Sureclick 50 Mg/Ml (0.98 Ml) Subq Pen Injector,Enbrel Sureclick 50 Mg/Ml (0.98 Ml) Subcutaneous Pen Injector,

584934,Albuterol Sulfate 90 McG/Actuation Breath Activated Powder Inhaler,Albuterol Sulfate 90 McG/Actuation Inhl Aepb,

58794,Isosorbide Mononitrate Er 30 Mg Po Tb24,Isosorbide Mononitrate Er 30 Mg Po Tab Sr24,

58864-812-15,Citalopram Hydrobromide 40 Mg Or Tabs,Citalopram 40 Mg Tablet,

59011,Zofran Odt 4 Mg Oral Tbdp,Zofran Odt 4 Mg Or Tbdp,Zofran Odt 4 Mg Po Tbdp,Zofran Odt 4 Mg Po Dispers Tab,

59011-261-25,Ms Contin 30 Mg Tablet,Extended Release,Ms Contin 30 Mg Oral Sr Tab,Ms Contin 30 Mg Po Tbcr,

59148-007-13,Abilify 5 Mg Oral Tab,Abilify 5 Mg Oral Tabs,

59153070100310,Quetiapine Fumarate 25 Mg Po Tabs,Quetiapine Fumarate 25 Mg Or Tabs,Seroquel 25 Mg Po Tabs,

59153070100314,Quetiapine Fumarate 50 Mg Po Tabs,Seroquel 50 Mg Po Tabs,

59200055100310,Prochlorperazine Maleate 10 Mg Po Tabs,Prochlorperazine Maleate 10 Mg Or Tabs,

59250015000310,Aripiprazole 5 Mg Po Tabs,Aripiprazole 5 Mg Oral Tabs,Abilify 5 Mg Oral Tabs,

59310-202-40,Qvar 40 McG/Actuation Inhl Aero,Qvar 40 McG/Actuation Inhale Aero,

59310-204-80,Qvar 80 McG/Actuation Inhl Aero,Qvar 80 McG/Actuation Metered Aerosol Oral Inhaler,

59310-580-20,Proair Respiclick 108 (90 Base) McG/Act Inhalation Aepb,Proair Respiclick 90 McG/Actuation Breath Activated,

59417-102-10,Vyvanse 20 Mg Capsule,Vyvanse 20 Mg Po Caps,

59417-105-10,Vyvanse 50 Mg Capsule,Vyvanse 50 Mg Oral Cap,

59426,Glucagon (Rdna) 1 Mg Ij Kit,Glucagon (Rdna) 1 Mg Inj Kit,

59500010100105,Lithium Carbonate 300 Mg Po Caps,Lithium Carbonate 300 Mg Oral Capsule,

59643,Polyethylene Glycol 3350 Po Powd,Polyethylene Glycol 3350 Or Powd,Polyethylene Glycol 3350 Oral Powder,

596843,Lansoprazole 15 Mg Capsule,Delayed Release,Lansoprazole 15 Mg Po Cpdr,Lansoprazole 15 Mg Oral Cpdr,

596926,Duloxetine 20 Mg Capsule,Delayed Release,Duloxetine Hcl 20 Mg Po Cpep,

596928,Cymbalta 20 Mg Po Cpep,Cymbalta 20 Mg Or Cpep,

596930,Duloxetine 30 Mg Capsule,Delayed Release,Duloxetine Hcl 30 Mg Po Cpep,Duloxetine 30 Mg Oral Ec Cap,Duloxetine Hcl 30 Mg Or Cpep,Duloxetine 30 Mg Oral Cpdr,Duloxetine 30 Mg Po Cpdr,

596932,Cymbalta 30 Mg Capsule,Delayed Release,Cymbalta 30 Mg Oral Ec Cap,

596934,Duloxetine Hcl 60 Mg Po Cpep,Duloxetine 60 Mg Oral Cpdr,Duloxetine 60 Mg Capsule,Delayed Release,DULOXETINE HCL DR,Duloxetine 60 Mg Oral Cpdr Sr Cap,Duloxetine 60 Mg Cap, Delayed Release,Duloxetine 60 Mg Po Cpdr,Duloxetine Hcl 60 Mg Po Cap Dr,

59697,Ortho Tri-Cyclen (28) 0.18/0.215/0.25 Mg-35 McG Po Tabs,Ortho Tri-Cyclen (28) 0.18/0.215/0.25 Mg-35 McG Or Tabs,

59746-003-14,Methylprednisolone 16 Mg Oral Tab,Methylprednisolone 16 Mg Po Tabs,

59762-0171-1,Epinephrine 0.3 Mg/0.3 Ml (1:1,000) Injection,Auto-Injector,Epinephrine 0.3 Mg/0.3ml Ij Devi,

59762-1002-1,Sirolimus 1 Mg Oral Tab,Sirolimus 1 Mg Tablet,

59762-3060-1,Azithromycin 250 Mg Oral Tab,Azithromycin 250 Mg Oral Tablet,

59762-4538-1,Medroxyprogesterone 150 Mg/Ml Im Syringe,Medroxyprogesterone 150 Mg/Ml Intramuscular Syringe,

59762-4900-1,Sertraline Hcl 50 Mg Po Tabs,Sertraline Hcl 50 Mg Or Tabs,Sertraline 50 Mg Oral Tab,Sertraline 50 Mg Tablet,Sertraline 50 Mg Po Tab,

59762-4910-1,Sertraline 100 Mg Oral Tab,Sertraline Hcl 100 Mg Po Tabs,Sertraline 100 Mg Tablet,Sertraline Hcl 100 Mg Or Tabs,Sertraline Hcl 100 Mg Oral Tabs,Sertraline 100 Mg Po Tab,

59762-4960-1,Sertraline 25 Mg Tablet,Sertraline 25 Mg Oral Tab,Sertraline Hcl 25 Mg Po Tabs,Sertraline Hcl 25 Mg Or Tabs,Sertraline 25 Mg Po Tab,

59762-5009-1,Clindamycin Phosphate 2 % Vagl Crea,Clindamycin 2 % Vaginal Cream,

59762-5010-1,Clindamycin Hcl 300 Mg Oral Cap,Clindamycin 300 Mg Capsule,Clindamycin Hcl 300 Mg Or Caps,Clindamycin Hcl 300 Mg Po Caps,

59762-5023-1,Gabapentin 600 Mg Tablet,Gabapentin 600 Mg Oral Tab,

59762-5026-1,Gabapentin 100 Mg Po Caps,Gabapentin 100 Mg Capsule,Gabapentin 100 Mg Oral Cap,Gabapentin Po,Gabapentin 100 Mg Oral Caps,

59762-5027-1,Gabapentin 300 Mg Po Caps,Gabapentin 300 Mg Oral Cap,Gabapentin 300 Mg Or Caps,

59762-5028-1,Gabapentin 400 Mg Po Caps,Gabapentin 400 Mg Oral Cap,

59829,Ciprofloxacin 250 Mg Tab (Cipro Equiv),Ciprofloxacin Hcl 250 Mg Oral Tabs,

59831,Ciprofloxacin Hcl 500 Mg Po Tabs,Ciprofloxacin Hcl 500 Mg Or Tabs,Ciprofloxacin 500 Mg Tab (Cipro Equiv),Ciprofloxacin Hcl 500 Mg Oral Tabs,

60204080100310,Zolpidem Tartrate 5 Mg Po Tabs,Ambien 5 Mg Po Tabs,

60204080100315,Zolpidem Tartrate 10 Mg Po Tabs,Zolpidem Tartrate 10 Mg Or Tabs,Ambien 10 Mg Po Tabs,

60250060000320,Ramelteon 8 Mg Po Tabs,Rozerem 8 Mg Po Tabs,

602964,Aripiprazole 2 Mg Po Tabs,Aripiprazole 2 Mg Oral Tab,

60300010100310,Doxylamine Succinate (Sleep) 25 Mg Oral Tabs,Unisom 25 Mg Oral Tabs,

604394,Vitamin E 400 Units Po Caps,Vitamin E 400 Units Oral Caps,

60500070000310,Suvorexant 10 Mg Po Tabs,Belsomra 10 Mg Po Tabs,

60505-0084-1,Paroxetine Hcl 30 Mg Po Tabs,Paroxetine 30 Mg Tablet,

60505-0253-2,Clopidogrel Bisulfate 75 Mg Po Tabs,Clopidogrel 75mg Tab (Plavix Equiv),Clopidogrel 75 Mg Tablet,Clopidogrel Bisulfate (Plavix) 75 Mg Or Tabs,Clopidogrel 75 Mg Oral Tab,Clopidogrel 75 Mg Tab Daily,

60505-0833-5,Azelastine 137 McG (0.1 %) Nasl Aero Spray,Azelastine Hcl 0.1 % Na Soln,Azelastine Hcl 0.1 % Nasal Soln,

60505-0839-2,Budesonide 32 McG/Actuation Nasal Spray,Rhinocort Aqua Na,Budesonide 32 McG/Act Na Susp,

60505-2578-9,Atorvastatin 10 Mg Oral Tab,Atorvastatin 10 Mg Tablet,

60505-2579-9,Atorvastatin 20 Mg Tablet,Atorvastatin 20 Mg Oral Tab,

60505-2580-9,Atorvastatin 40 Mg Tablet,Atorvastatin 40 Mg Oral Tab,

60505-2633-1,Cetirizine 10 Mg Oral Tab,Cetirizine 10 Mg Tablet,Zyrtec Oral,

60505-2671-9,Atorvastatin 80 Mg Tablet,Atorvastatin 80 Mg Oral Tab,

60505-3719-0,Zolmitriptan 5 Mg Oral Rap Dis Tab,Zolmitriptan 5 Mg Disintegrating Tablet,

606726,Esomeprazole Magnesium 20 Mg Po Cap Dr,Esomeprazole Magnesium 20 Mg Oral Cpdr,

606728,Nexium 20 Mg Capsule,Delayed Release,Nexium 20 Mg Oral Cpdr,

606730,Esomeprazole Magnesium 40 Mg Po Cpdr,Esomeprazole Magnesium 40 Mg Capsule,Delayed Release,Esomeprazole Magnesium 40 Mg Po Cap Dr,

606731,Nexium 40 Mg Po Cpdr,Nexium 40 Mg Capsule,Delayed Release,

607018,Lyrica 100 Mg Capsule,Lyrica 100 Mg Po Caps,

607033,LYRICA,Lyrica 50 Mg Capsule,

60760-621-00,Voltaren 1 % Top Gel,Voltaren 1 % Topical Gel,

61100025100120,Lisdexamfetamine Dimesylate 20 Mg Po Caps,Vyvanse 20 Mg Po Caps,

61100025100160,Lisdexamfetamine Dimesylate 60 Mg Po Caps,Lisdexamfetamine Dimesylate 60 Mg Or Caps,

61109902100310,Amphetamine-Dextroamphetamine 10 Mg Oral Tabs,Adderall 10 Mg Oral Tabs,Amphetamine-Dextroamphetamine 10 Mg Po Tabs,Adderall 10 Mg Po Tabs,

61109902100315,Amphetamine-Dextroamphetamine 15 Mg Po Tabs,Adderall 15 Mg Po Tabs,

61109902100320,Amphetamine-Dextroamphetamine 20 Mg Po Tabs,Adderall 20 Mg Po Tabs,Amphetamine-Dextroamphetamine 20 Mg Or Tabs,

61109902100330,Amphetamine-Dextroamphetamine 30 Mg Or Tabs,Amphetamine-Dextroamphetamine 30 Mg Po Tabs,

61109902107010,Amphetamine-Dextroamphet Er 10 Mg Po Cp24,Adderall Xr 10 Mg Po Cp24,

61109902107015,Amphetamine-Dextroamphet Er 15 Mg Po Cp24,Adderall Xr 15 Mg Po Cp24,Amphetamine-Dextroamphet Er 15 Mg Oral Cp24,

61109902107020,Amphetamine-Dextroamphet Er 20 Mg Po Cp24,Adderall Xr 20 Mg Po Cp24,Amphetamine-Dextroamphet Er 20 Mg Or Cp24,Adderall Xr 20 Mg Or Cp24,

61109902107030,Amphetamine-Dextroamphet Er 30 Mg Po Cp24,Amphetamine-Dextroamphet Er 30 Mg Oral Cp24,

61185,Gabapentin 600 Mg Po Tabs,Gabapentin 600 Mg Or Tabs,

61200070100310,Phentermine Hcl 37.5 Mg Or Tabs,Phentermine Hcl 37.5 Mg Po Tabs,

61209902307020,Phentermine-Topiramate 3.75-23 Mg Po Cp24,Qsymia 3.75-23 Mg Po Cp24,

61253560000120,Orlistat 120 Mg Po Caps,Xenical 120 Mg Po Caps,

61259902507420,Naltrexone-Bupropion Hcl Er 8-90 Mg Po Tb12,Contrave 8-90 Mg Po Tb12,Naltrexone-Bupropion Hcl Er 8-90 Mg Or Tb12,Contrave 8-90 Mg Or Tb12,

61400010000340,Armodafinil 250 Mg Po Tabs,Nuvigil 250 Mg Po Tabs,

61400016100330,Dexmethylphenidate Hcl 5 Mg Po Tabs,Focalin 5 Mg Po Tabs,

61400020100230,Methylphenidate Hcl Er (Cd) 30 Mg Po Cpcr,Metadate Cd 30 Mg Po Cpcr,

61400020100305,Methylphenidate Hcl 5 Mg Or Tabs,Ritalin 5 Mg Or Tabs,Methylphenidate Hcl 5 Mg Po Tabs,Ritalin 5 Mg Po Tabs,

61400020100315,Methylphenidate Hcl 20 Mg Po Tabs,Ritalin 20 Mg Po Tabs,

61400020100470,Methylphenidate Hcl Er 36 Mg Po Tbcr,Methylphenidate Hcl Er 36 Mg Or Tbcr,Methylphenidate Hcl Er 36 Mg Oral Tbcr,

615186,Cymbalta 60 Mg Po Cpep,Cymbalta 60 Mg Or Cpep,Cymbalta 60 Mg Capsule,Delayed Release,Cymbalta 60 Mg Cap,Cymbalta 60 Mg Po Cap Dr,

61608,Pantoprazole Sodium 20 Mg Oral Tbec,Pantoprazole Sodium 20 Mg Po Tbec,

61609,Pantoprazole Sodium 40 Mg Po Tbec,Pantoprazole Sodium 40 Mg Po Tab Dr,Pantoprazole Sodium 40 Mg Po Dr Tablet,

616438,Mycophenolate Mofetil 500 Mg Or Tabs,Mycophenolate Mofetil 500 Mg Po Tabs,

616487,Quetiapine Fumarate 50 Mg Po Tabs,Quetiapine 50 Mg Oral Tab,Quetiapine 50 Mg Po Tab,

616539,OMEPRAZOLE-BICARB 20-,Omeprazole-Sodium Bicarbonate 20-1100 Mg Po Caps,

616578,Lubiprostone 24 McG Capsule,Lubiprostone 24 McG Po Caps,

617296,Amoxicillin 500 Mg-Potassium Clavulanate 125 Mg Tablet,Amoxicillin-Pot Clavulanate 500-125 Mg Oral Tab,

617310,Atorvastatin 20 Mg Tablet,Atorvastatin Calcium 20 Mg Po Tabs,Atorvastatin 20 Mg Oral Tab,ATORVASTATIN,Atorvastatin 20 Mg Po Tab,

617311,Atorvastatin 40 Mg Tablet,Atorvastatin Calcium 40 Mg Po Tabs,ATORVASTATIN,Atorvastatin 40 Mg Oral Tab,atorvastatin 40 MG Oral Tablet,Atorvastatin Calcium 40 Mg Or Tabs,

617312,Atorvastatin 10 Mg Oral Tab,Atorvastatin Calcium 10 Mg Po Tabs,Atorvastatin 10 Mg Tablet,atorvastatin 10 MG Oral Tablet,

617314,atorvastatin 10 MG Oral Tablet [Lipitor],Lipitor 10 Mg Po Tabs,Lipitor 10 Mg Tablet,

617318,Lipitor 20 Mg Tablet,Lipitor 20 Mg Oral Tab,Lipitor 20 Mg Po Tabs,

617320,atorvastatin 40 MG Oral Tablet [Lipitor],Lipitor 40 Mg Tablet,Lipitor 40 Mg Po Tabs,

617995,Amoxicillin-Potassium Clavulanate 1,000 Mg-62.5 Mg Tablet,Ext.Rel 12hr,Amoxicillin-Pot Clavulanate Er 1000-62.5 Mg Po Tb12,

62037-640-01,Omeprazole 40 Mg Capsule,Delayed Release,Omeprazole 40 Mg Po Cap Dr,Omeprazole 40 Mg Oral Cpdr,Prilosec Oral,Omeprazole 40 Mg Po Cpdr,

62037-710-01,Potassium Chloride Er 10 Meq Tablet,Extended Release(Part/Cryst),Potassium Chloride Crys Er 10 Meq Po Tbcr,

62100005008540,Nicotine 21 Mg/24hr Td Pt24,Nicoderm Cq 21 Mg/24hr Td Pt24,

62100010002810,Nicotine Polacrilex 2 Mg M/T Gum,Nicorette 2 Mg M/T Gum,

62100080206320,Varenicline Tartrate 0.5 Mg X 11 & 1 Mg X 42 Po Misc,Chantix Starting Month Pak 0.5 Mg X 11 & 1 Mg X 42 Po Tabs,

62104,Oseltamivir Phosphate 75 Mg Po Caps,Oseltamivir Phosphate 75 Mg Oral Caps,Oseltamivir Phosphate 75 Mg Or Caps,

62109,Progesterone Micronized 200 Mg Po Caps,Progesterone Micronized 200 Mg Or Caps,

62113,Tamiflu 75 Mg Po Caps,Tamiflu 75 Mg Oral Caps,Tamiflu 75 Mg Or Caps,

62175-118-32,Omeprazole 20 Mg Capsule,Delayed Release,Omeprazole 20 Mg Or Cpdr,

62175-128-37,Isosorbide Mononitrate Er 30 Mg Po Tb24,Isosorbide Mononitrate Er 30 Mg Po Tab Sr24,

62175-153-37,Methylphenidate Cd 30 Mg Oral Mp30-70 Cap,Methylphenidate Hcl Er (Cd) 30 Mg Po Cpcr,

62175-442-15,Polyethylene Glycol 3350 Or Powd,Polyethylene Glycol 3350 Oral Powder,

62559-165-01,Reglan 5 Mg Tablet,Reglan 5 Mg Po Tabs,

62756-798-13,Divalproex 500 Mg Oral Tbec Dr Tab,Divalproex 500 Mg Tablet,Delayed Release,

628953,Potassium Chloride Er 10 Meq Tablet,Extended Release,Potassium Chloride Er 10 Meq Tablet,Extended Release(Part/Cryst),Potassium Chloride Er 10 Meq Po Tbcr,Potassium Chloride Crys Er 10 Meq Po Tbcr,

628958,Klor-Con M10 Meq Tablet,Extended Release,Klor-Con 10 Meq Tablet,Extended Release,Klor-Con 10 10 Meq Po Tbcr,

